veil-color,habitat,ring-type,cap-shape,spore-print-color,cap-color,gill-attachment,veil-type,gill-color,gill-spacing,cap-surface,class
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,11,6,0,2,1,4,No
3,3,3,3,7,3,6,0,0,1,4,No
3,3,3,3,7,7,6,0,0,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,11,6,0,0,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,2,1,4,No
3,3,3,3,7,7,6,0,2,1,4,No
3,3,3,3,7,3,6,0,3,1,0,Yes
3,3,3,3,7,3,6,0,2,1,12,Yes
3,3,3,3,7,3,6,0,2,1,10,Yes
3,3,3,3,7,3,6,0,12,1,10,Yes
3,3,3,3,7,3,6,0,2,1,12,Yes
3,3,3,3,7,3,6,0,12,1,0,Yes
3,3,3,3,7,3,6,0,12,1,12,Yes
3,3,3,3,7,3,6,0,3,1,2,Yes
3,3,3,3,7,3,6,0,3,1,10,Yes
3,3,3,3,7,3,6,0,2,1,0,Yes
3,3,3,3,7,3,6,0,3,1,0,Yes
3,3,3,3,7,3,6,0,12,1,12,Yes
3,3,3,3,7,3,6,0,12,1,0,Yes
3,3,3,3,7,3,6,0,3,1,2,Yes
3,3,3,3,7,3,6,0,3,1,0,Yes
3,3,3,3,7,3,6,0,2,1,10,Yes
3,3,3,3,7,3,6,0,2,1,2,Yes
3,3,3,3,7,3,6,0,2,1,0,Yes
3,3,3,3,7,3,6,0,12,1,2,Yes
3,3,3,3,7,3,6,0,12,1,10,Yes
3,3,3,3,7,3,6,0,2,1,12,Yes
3,3,3,3,7,3,6,0,3,1,0,Yes
3,3,3,3,7,3,6,0,2,1,10,Yes
3,3,3,3,7,3,6,0,3,1,10,Yes
3,3,3,3,7,3,6,0,2,1,2,Yes
3,3,3,3,7,3,6,0,12,1,0,Yes
3,3,3,3,7,3,6,0,12,1,0,Yes
3,3,3,3,7,3,6,0,2,1,10,Yes
3,3,3,3,7,3,6,0,12,1,2,Yes
3,3,3,3,7,3,6,0,12,1,2,Yes
3,3,3,3,7,3,6,0,2,1,12,Yes
3,3,3,3,7,3,6,0,3,1,2,Yes
3,3,3,3,7,3,6,0,12,1,0,Yes
3,3,3,3,7,3,6,0,2,1,12,Yes
3,3,3,3,7,3,6,0,12,1,10,Yes
3,3,3,3,7,3,6,0,2,1,0,Yes
3,3,3,3,7,3,6,0,12,1,0,Yes
3,3,3,3,7,3,6,0,3,1,0,Yes
3,3,3,3,7,3,6,0,12,1,2,Yes
3,3,3,3,7,3,6,0,12,1,2,Yes
3,3,3,3,7,3,6,0,3,1,0,Yes
3,3,3,3,7,3,6,0,12,1,2,Yes
3,3,3,3,7,3,6,0,3,1,12,Yes
3,3,3,3,7,3,6,0,12,1,10,Yes
3,3,3,3,7,3,6,0,2,1,12,Yes
3,3,3,3,7,3,6,0,3,1,12,Yes
3,3,3,3,7,3,6,0,2,1,10,Yes
3,3,3,3,7,3,6,0,12,1,0,Yes
3,3,3,3,7,3,6,0,12,1,12,Yes
3,3,3,3,7,3,6,0,12,1,10,Yes
3,3,3,3,7,3,6,0,2,1,12,Yes
3,3,3,3,7,3,6,0,3,1,10,Yes
3,3,3,3,7,3,6,0,3,1,2,Yes
3,3,3,3,7,3,6,0,3,1,10,Yes
3,3,3,3,7,3,6,0,12,1,2,Yes
3,3,3,3,7,3,6,0,2,1,12,Yes
3,3,3,3,7,3,6,0,2,1,10,Yes
3,3,3,3,7,3,6,0,2,1,10,Yes
3,3,3,3,7,3,6,0,3,1,2,Yes
3,3,3,3,7,3,6,0,12,1,0,Yes
3,3,3,3,7,3,6,0,3,1,12,Yes
3,3,3,3,7,3,6,0,2,1,0,Yes
3,3,3,3,7,3,6,0,2,1,2,Yes
3,3,3,3,7,3,6,0,2,1,10,Yes
3,3,3,3,7,3,6,0,3,1,0,Yes
3,3,3,3,7,3,6,0,3,1,10,Yes
3,3,3,3,7,3,6,0,2,1,10,Yes
3,3,3,3,7,3,6,0,3,1,0,Yes
3,3,3,3,7,3,6,0,3,1,12,Yes
3,3,3,3,7,3,6,0,2,1,10,Yes
3,3,3,3,7,3,6,0,12,1,10,Yes
3,3,3,3,7,3,6,0,12,1,2,Yes
3,3,3,3,7,3,6,0,2,1,10,Yes
3,3,3,3,7,3,6,0,12,1,2,Yes
3,3,3,3,7,3,6,0,2,1,0,Yes
3,3,3,3,7,3,6,0,12,1,2,Yes
